,longitude,latitude,coordinate,true class,feature1,feature2,true target,noisy target
400,0.37927963530370534,4.22925652608593,POINT (0.3792796353037053 4.22925652608593),2,0.5490244362665704,0.8297201537694987,4.731671281236358,4.565470938690765
475,7.631755975864888,5.182010997251307,POINT (7.631755975864888 5.182010997251307),2,0.7862763080340568,0.5740495982888166,4.001496982220703,3.9717134700022
473,0.04301347437948522,8.569517323089219,POINT (0.04301347437948522 8.569517323089219),2,0.48592266938576256,0.8706513816674712,4.898806042895946,4.696337188175672
401,8.827140062719057,2.4221165607347652,POINT (8.827140062719057 2.422116560734765),2,0.4305732749113864,0.17113520029145468,4.309988650468682,4.253700600767691
483,2.6005260612834133,5.536284229228235,POINT (2.600526061283413 5.536284229228235),2,0.4052049453778882,0.9866565850973974,5.176246694341621,5.103201323722752
471,5.671917124657723,7.131757419464535,POINT (5.671917124657723 7.131757419464535),2,0.7972852195395127,0.6771793262733868,4.082608887194361,4.061382216368152
468,3.215241658569823,0.09422512404661298,POINT (3.215241658569823 0.09422512404661298),2,0.5912967932133096,0.670671251842812,4.488077665416193,4.498627296647502
467,0.6917596918440994,2.5049032858913503,POINT (0.6917596918440994 2.50490328589135),2,0.9033257179513707,0.5237863522820895,3.717134916379348,3.6149797535921553
239,6.931533275265372,8.635790445394239,POINT (6.931533275265372 8.635790445394239),2,0.2769232091040774,0.9377292664632806,5.3838828482551255,5.4551177835472675
463,1.6271043837528554,3.598364566860548,POINT (1.627104383752855 3.598364566860548),2,0.5905738967247701,0.5373099140223672,4.356162120572827,4.293044648251131
462,2.58195996603356,6.44968200238784,POINT (2.58195996603356 6.44968200238784),2,0.5974840520676434,0.8611075558414194,4.666139451706132,4.65807942687984
405,2.602766683117074,4.30965239556251,POINT (2.602766683117074 4.30965239556251),2,0.5249050441257056,0.4060985684626731,4.356288480211262,4.427716341016516
461,7.93390307117407,3.6314368908012282,POINT (7.93390307117407 3.631436890801228),2,0.5814048240419939,0.6654688148716595,4.502659166787672,4.49794105229785
460,4.30752487392069,0.3546911952004017,POINT (4.30752487392069 0.3546911952004017),2,0.5680039097194929,0.2730079202723089,4.1370001008333235,4.014665346969173
459,6.569904630749895,7.69933650070724,POINT (6.569904630749895 7.69933650070724),2,0.5634322878449427,0.9706353592601324,4.843770783570247,4.6839542658009545
240,5.148159609412306,7.027161157820868,POINT (5.148159609412306 7.027161157820868),2,0.4406795441135709,0.44363447586947713,4.562275387642336,4.687830936401201
403,9.740330031215251,1.3717200566329535,POINT (9.740330031215251 1.371720056632953),2,0.6497742716257808,0.4617426503398211,4.1621941070882595,4.352356692142235
284,6.952906327816417,5.718713158085681,POINT (6.952906327816417 5.718713158085681),2,0.4759642940549925,0.34658553278111437,4.394656944671129,4.3709780272804455
203,5.636473502443122,3.4909399204666194,POINT (5.636473502443122 3.490939920466619),2,0.5201455155423375,0.812548939213664,4.772257908128989,4.654723646073866
196,4.022970992814865,0.26236587963373137,POINT (4.022970992814865 0.2623658796337314),2,0.006901982847486887,0.9676456297012322,5.953841664006259,6.0791592640585
296,7.568698755339238,5.732716762105843,POINT (7.568698755339238 5.732716762105843),2,0.33687670404486647,0.6230425810732975,4.949289172983565,4.901631480940782
606,1.247617476059546,3.0370992682916107,POINT (1.247617476059546 3.037099268291611),2,0.37815263686431877,0.1622896209295679,4.40598434720093,4.187681850182308
605,7.166474075999291,5.22938648863862,POINT (7.166474075999291 5.22938648863862),2,0.705729843128108,0.9574482730729401,4.5459885868167245,4.5322852007873955
603,5.927644328321366,3.6471723432225875,POINT (5.927644328321366 3.647172343222588),2,0.7747361434351911,0.9768535698068282,4.427381282936446,4.502233023695035
602,6.501971990727932,4.7995999737300945,POINT (6.501971990727932 4.799599973730095),2,0.6061492434170196,0.29145919483966687,4.079160708005627,4.003936866955925
601,6.580209014076556,9.138915390878408,POINT (6.580209014076556 9.138915390878408),2,0.27124650637991465,0.410528732059789,4.86803571929996,4.873677686664446
335,8.882330702008712,0.8124700526183992,POINT (8.882330702008712 0.8124700526183992),2,0.8536667678050067,0.3349896599516873,3.627656124341674,3.630294327005277
173,6.617205613343433,9.17842533089554,POINT (6.617205613343433 9.178425330895539),2,0.5506442556076772,0.7276153237486015,4.6263268125332475,4.648183537159611
598,6.935600728337131,8.629500269253946,POINT (6.935600728337131 8.629500269253946),2,0.7846472264630828,0.45958568013047185,3.8902912272043064,3.838604818489136
607,5.102796734971822,6.156505920413938,POINT (5.102796734971822 6.156505920413938),2,0.7403111295093762,0.765784268733079,4.285162009714327,4.259583136610035
597,8.330040262047572,5.033343774847644,POINT (8.330040262047572 5.033343774847644),2,0.02613685028586743,0.9079527741171451,5.85567907354541,5.669465056672446
594,9.278221181534356,1.4811075757221714,POINT (9.278221181534356 1.481107575722171),2,0.2620227478563667,0.03926394273258682,4.515218447019853,4.574404529120262
593,1.4560811392640183,7.907739846983192,POINT (1.456081139264018 7.907739846983192),2,0.3596453103700461,0.9186942655424232,5.199403644802331,5.220188244022197
592,9.245436996791174,2.534291824257614,POINT (9.245436996791174 2.534291824257614),2,0.2779411744770228,0.6624668594320892,5.106584510478044,5.2361812601698885
337,1.8638537295284374,6.584626567055963,POINT (1.863853729528437 6.584626567055963),2,0.2815310918571815,0.39400485126062523,4.830942667546262,4.8382764827986255
199,8.217128380849427,5.179773093562684,POINT (8.217128380849427 5.179773093562684),2,0.534922673083344,0.1220998310224033,4.052254484855715,3.9990209940576142
295,2.4561862023218706,5.0654359127072155,POINT (2.456186202321871 5.065435912707215),2,0.8536957271873798,0.8924916833788452,4.185100229004085,4.022941394742256
339,2.170217705319021,0.7927404047622899,POINT (2.170217705319021 0.7927404047622899),2,0.41510884503662937,0.897943676802091,5.067725986728832,4.993982883361151
590,5.560120740128158,3.289765326782963,POINT (5.560120740128158 3.289765326782963),2,0.7306850675723751,0.5293607176198174,4.067990582475067,4.1901913559057204
292,9.811862764226026,9.190034897420466,POINT (9.811862764226026 9.190034897420466),2,0.5621040566248536,0.3502988909418169,4.22609077769211,4.096466864948658
175,7.920850666236373,6.188406171048926,POINT (7.920850666236373 6.188406171048926),2,0.3797511260915244,0.24408874136977166,4.484586489186723,4.617794356298446
297,0.6340534922853047,2.8840412586674677,POINT (0.6340534922853047 2.884041258667468),2,0.0920149429461472,0.1427654867094913,4.958735600817197,4.989747718929777
298,4.349234902082592,7.395168317857203,POINT (4.349234902082592 7.395168317857203),2,0.394764342438198,0.5461488438929096,4.756620159016514,4.70879704979231
609,4.732942773239253,2.269337775441528,POINT (4.732942773239253 2.269337775441528),2,0.6300268269541756,0.01183465256003624,3.751780998651685,3.7133815102404855
645,3.594740940051487,0.3125007698164628,POINT (3.594740940051487 0.3125007698164628),2,0.9211735313239356,0.35693528731453406,3.514588224666663,3.588368139039135
643,0.8905287633653858,3.365388055421672,POINT (0.8905287633653858 3.365388055421672),2,0.004823546309405846,0.6684695837366493,5.658822491117838,5.462376175294354
155,8.028095038770585,5.652260803171646,POINT (8.028095038770585 5.652260803171646),2,0.2360320795302846,0.39098398776107024,4.918919828700501,4.914158202909745
318,6.4981579908953835,8.2142778975496,POINT (6.498157990895383 8.2142778975496),2,0.4789063597718085,0.5541608977352664,4.59634817819165,4.555984181924232
635,4.627231697894901,7.054123225015956,POINT (4.627231697894901 7.054123225015956),2,0.1701707267711624,0.10386456591443716,4.763523112372113,4.665910435930261
159,1.4391044514982299,3.143272420910337,POINT (1.43910445149823 3.143272420910337),2,0.7979608778362874,0.7973372140284939,4.201415458355919,4.1121433720376395
307,3.3449682065921014,6.640439331798246,POINT (3.344968206592101 6.640439331798246),2,0.9505759875303905,0.582812508160108,3.681660533099327,3.754730612088422
631,6.316181420344842,8.970191228934967,POINT (6.316181420344842 8.970191228934967),2,0.308771655143084,0.8693223340002869,5.251779023714119,5.199672643805056
306,3.7061501025254238,4.379278002904973,POINT (3.706150102525424 4.379278002904973),2,0.1134156788108599,0.8794774817897042,5.652646124167984,5.736366489858559
628,6.500292945694036,4.879782242179384,POINT (6.500292945694036 4.879782242179384),2,0.8420066124755444,0.18622328316154835,3.5022100582104594,3.4220158315531335
162,7.883837879038098,6.402593320238719,POINT (7.883837879038098 6.402593320238719),2,0.5151568911368354,0.07481763389740004,4.0445038516237295,4.0142381200914246
625,9.665833759230777,0.8162458602212097,POINT (9.665833759230777 0.8162458602212097),2,0.662689069782764,0.9878608897963205,4.662482750230793,4.6882798254268625
622,3.331911382341135,0.9685180219133904,POINT (3.331911382341135 0.9685180219133904),2,0.07922440581692025,0.090540810298266,4.932091998664426,4.767850347643054
620,2.2299215108845494,0.7441923522254801,POINT (2.229921510884549 0.7441923522254801),2,0.8271059285619266,0.6565215925865775,4.002309735462724,3.984743157136038
618,8.448205667660744,5.655391417284708,POINT (8.448205667660744 5.655391417284708),2,0.6887851380748158,0.5606008418293382,4.183030565679706,4.187215941992788
616,9.27258388946519,9.527084197364546,POINT (9.27258388946519 9.527084197364546),2,0.1713348984068832,0.060172791595928254,4.717502994782162,4.756502387654146
302,0.8469479474178254,8.341742519302791,POINT (0.8469479474178254 8.341742519302791),2,0.5405151947268624,0.10609573756619495,4.02506534811247,3.978370413574541
169,7.115363032059156,4.341463906839435,POINT (7.115363032059156 4.341463906839435),2,0.8202221646150678,0.4626544458752646,3.822210116645129,3.6640775012539417
613,7.576991169874327,6.223670240043323,POINT (7.576991169874327 6.223670240043323),2,0.4708787901113365,0.5952122572349391,4.653454677012266,4.581101619233921
325,7.708537246783255,4.036999533351072,POINT (7.708537246783255 4.036999533351072),2,0.5973861179264215,0.6235640518687516,4.4287918160159085,4.436200321104683
326,6.2653242723831095,3.518794222408703,POINT (6.26532427238311 3.518794222408703),2,0.9955786765531782,0.11568418613574094,3.1245268330293845,3.2048383303267975
585,8.896614139832298,1.0583484440245894,POINT (8.896614139832298 1.058348444024589),2,0.06036420217738825,0.8254179506782732,5.704689546323497,5.722942961884548
583,8.492340272080972,5.799779543940751,POINT (8.492340272080972 5.799779543940751),2,0.3259748056714835,0.3029624918922038,4.651012880549237,4.631759516745726
420,2.7197709567976647,5.621921467944299,POINT (2.719770956797665 5.621921467944299),2,0.5991735937953061,0.3339637754741017,4.135616587883489,3.9826182389831493
562,7.847557806832156,6.767542357610744,POINT (7.847557806832156 6.767542357610744),2,0.6400437732421699,0.045954717074507156,3.7658671705901674,3.659178094174766
184,1.1484272025730036,3.988051996580706,POINT (1.148427202573004 3.988051996580706),2,0.7322861008182119,0.819922966053482,4.355350764417058,4.315975321671581
577,6.56397513384543,4.931882101423829,POINT (6.56397513384543 4.931882101423829),2,0.9119709985746446,0.18835319990975918,3.3644112027604702,3.3322963713309215
354,5.507940621222498,5.302164976607053,POINT (5.507940621222498 5.302164976607053),2,0.06963208150012978,0.4830160321946094,5.3437518691943495,5.445302065067179
185,5.277292062549873,6.805859024300514,POINT (5.277292062549873 6.805859024300514),2,0.1718450380798876,0.046200459754387135,4.702510383594612,4.742313631528348
289,6.915250553619366,5.039308750903252,POINT (6.915250553619366 5.039308750903252),2,0.020340423744138802,0.3686446782381634,5.327963830749885,5.3403638795822195
359,6.145335425129933,3.6138521595182995,POINT (6.145335425129933 3.6138521595183),2,0.6727719778329819,0.02839345427488038,3.6828494986089164,3.6288819133777737
579,3.1382093839735523,5.895229710293076,POINT (3.138209383973552 5.895229710293076),2,0.721927538641116,0.885913897543475,4.442058820261243,4.553109436889687
188,8.032535017171877,3.513018399177951,POINT (8.032535017171877 3.513018399177951),2,0.374902639542549,0.941551764746071,5.191746485660973,5.364405816066087
558,8.918115879302059,9.253418400488219,POINT (8.918115879302059 9.253418400488219),2,0.7966125871476787,0.8217218252895575,4.228496650994201,4.130594880325407
181,1.474481066195844,3.573933219111515,POINT (1.474481066195844 3.573933219111515),2,0.46390929078024756,0.01904377103540289,4.091225189474907,4.11091363357237
189,1.375309852386939,0.2073561494604037,POINT (1.375309852386939 0.2073561494604037),2,0.0056171205012999215,0.640034271994949,5.628800030992349,5.501106012214023
357,3.272029257006086,6.047811028495804,POINT (3.272029257006086 6.047811028495804),2,0.08898435721017839,0.23173215385245494,5.053763439432098,5.075499343461756
193,1.7087688368628406,0.5414575850178471,POINT (1.708768836862841 0.5414575850178471),2,0.15446640720330052,0.7881017682199047,5.4791689538133035,5.6274257347948495
362,9.092640132017467,0.09821114422165489,POINT (9.092640132017467 0.09821114422165489),2,0.9518129983101736,0.5859196193439016,3.682293622723554,3.6631894443671875
566,3.9061669590875594,5.070627234614706,POINT (3.906166959087559 5.070627234614706),2,0.05007734630583127,0.13472598310336048,5.034571290491698,4.959816143083511
554,1.6559838067063815,0.7844560120003918,POINT (1.655983806706381 0.7844560120003918),2,0.5526636327498389,0.7441870822157145,4.638859816716037,4.876847039303497
356,9.919318242921834,0.7169358790955904,POINT (9.919318242921834 0.7169358790955904),2,0.9863533196213127,0.7850928668768713,3.8123862276342457,3.829365402588126
287,4.724850958543037,6.375429882359675,POINT (4.724850958543037 6.375429882359675),2,0.09514135756367093,0.8837727251416746,5.693490010014333,5.676199204337224
564,8.052811021238842,4.374335361954607,POINT (8.052811021238842 4.374335361954607),2,0.0826179529594332,0.7150123904917889,5.549776484572923,5.3375919792866595
563,4.5269435984910995,0.4249417728707361,POINT (4.5269435984911 0.4249417728707361),2,0.9094200406618371,0.35674327848675425,3.53790319716308,3.765133380597897
552,1.1513706316488048,0.5369431569926109,POINT (1.151370631648805 0.5369431569926109),2,0.006087685517955355,0.22395145446592957,5.211776083430019,5.3024005859944126
361,9.796860032835745,1.795814038595328,POINT (9.796860032835745 1.795814038595328),2,0.33527353207216826,0.5204747731233446,4.849927708979008,4.83256765478785
350,2.5791837871079712,6.645276843205368,POINT (2.579183787107971 6.645276843205368),2,0.7166638053422849,0.6206418818472849,4.187314271162715,4.3182577758692835
951,0.9466655294821391,1.4492622947050926,POINT (0.9466655294821391 1.449262294705093),3,0.7674058861551328,0.2274964720002074,3.534811772310266,3.495457400326094
950,6.846467187133916,6.383098873051215,POINT (6.846467187133916 6.383098873051215),3,0.6277704484802187,0.264001051132972,3.2555408969604374,3.379086789133732
303,5.002579135409686,3.7747201913525243,POINT (5.002579135409686 3.774720191352524),3,0.2851911142032887,0.29681717697069065,2.5703822284065776,2.437791892285236
934,5.48681439330934,1.3445117441848076,POINT (5.48681439330934 1.344511744184808),3,0.04433792367504963,0.762964715785686,2.0886758473500993,1.9705462892639116
955,1.5429275690776378,1.9353401236998635,POINT (1.542927569077638 1.935340123699864),3,0.7277050913197115,0.23760492388696763,3.4554101826394232,3.45430868690933
40,1.5380162880659787,5.42497858466369,POINT (1.538016288065979 5.42497858466369),3,0.7955505417347739,0.40844980884969584,3.591101083469548,3.5697772267186587
409,6.551314237170006,6.236675442866498,POINT (6.551314237170006 6.236675442866498),3,0.05829202981983572,0.8726643701146969,2.1165840596396714,2.2687553859539697
419,4.772562477861815,1.1757685868324474,POINT (4.772562477861815 1.175768586832447),3,0.9779540445430552,0.1743069628018501,3.9559080890861105,3.7989032552344293
997,1.2146528480486307,1.423929892689727,POINT (1.214652848048631 1.423929892689727),3,0.4201956259685111,0.07330311741068496,2.8403912519370222,2.9245885347149234
310,4.491877700764393,1.7330426240738794,POINT (4.491877700764393 1.733042624073879),3,0.19789256330071203,0.4714619684854543,2.395785126601424,2.2762169695655543
946,7.044209737855063,7.1851308444940685,POINT (7.044209737855063 7.185130844494068),3,0.7883631022751776,0.8533935508438635,3.576726204550355,3.4258465641633373
995,7.078917182355605,7.1402981074211525,POINT (7.078917182355605 7.140298107421152),3,0.8887411101415308,0.22959331059431787,3.7774822202830616,3.746851153765203
308,0.8749698005419504,1.270255740671078,POINT (0.8749698005419504 1.270255740671078),3,0.41267288802439006,0.7223289887834224,2.8253457760487803,2.635931994735741
281,4.941974168210868,4.245494354321143,POINT (4.941974168210868 4.245494354321143),3,0.868691186747831,0.52400232771608,3.737382373495662,3.5257042142910944
993,0.39652607779114946,1.1138492398078081,POINT (0.3965260777911495 1.113849239807808),3,0.17495546545260954,0.5441126342132329,2.349910930905219,2.3386468077851754
939,5.039358671601337,3.424578719714276,POINT (5.039358671601337 3.424578719714276),3,0.6796495104972758,0.36436047092522705,3.359299020994552,3.418254699295416
938,2.9609752588572427,1.7152231524806505,POINT (2.960975258857243 1.71522315248065),3,0.47155557594190667,0.04564511046849473,2.943111151883813,2.760768474716982
53,9.757315781201246,3.486129946364681,POINT (9.757315781201246 3.486129946364681),3,0.6501958196742536,0.9759088784415437,3.300391639348507,3.2053337666894475
937,2.4886539316095724,2.1926982464444187,POINT (2.488653931609572 2.192698246444419),3,0.036291084562476095,0.2435168323793031,2.072582169124952,1.9447815598138611
988,0.5685274489992431,4.634614640514268,POINT (0.5685274489992431 4.634614640514268),3,0.11190458221646327,0.049339991049136556,2.2238091644329265,2.277755944302818
987,6.51900869756041,2.5125454245112575,POINT (6.51900869756041 2.512545424511258),3,0.08811347025991423,0.33306952744212437,2.1762269405198285,2.1284571576160567
3,0.5125885225936255,4.848886640459671,POINT (0.5125885225936255 4.848886640459671),3,0.7393385356481186,0.9974200293543575,3.478677071296237,3.3206403928199246
410,5.007146719175813,3.361123349320562,POINT (5.007146719175813 3.361123349320562),3,0.35205386482404133,0.6772797117736512,2.704107729648083,2.7437366904119176
352,9.486007495025213,3.5080246799622508,POINT (9.486007495025213 3.508024679962251),3,0.0629063685571074,0.6659077524016609,2.125812737114215,2.108304562578247
330,0.47833622033582546,1.9826455302778412,POINT (0.4783362203358255 1.982645530277841),3,0.04305582442921474,0.30703629504122243,2.0861116488584295,1.932339602703907
291,4.882271744765502,4.477854820663723,POINT (4.882271744765502 4.477854820663723),3,0.03734146732978194,0.9394604744395945,2.074682934659564,2.1951003090070875
42,9.651814598343208,3.809079504342807,POINT (9.651814598343208 3.809079504342807),3,0.02968246582660483,0.07784820411827353,2.0593649316532097,1.9973286869300428
919,4.574624960050899,2.323934051036077,POINT (4.574624960050899 2.323934051036077),3,0.28021809959496025,0.3135854707690158,2.5604361991899207,2.6919895158877805
914,0.45619510921274253,1.6143093502627348,POINT (0.4561951092127425 1.614309350262735),3,0.6187756041076767,0.15723571209583675,3.2375512082153532,3.2310454009373277
20,5.6218577253900515,2.6800163802710864,POINT (5.621857725390051 2.680016380271086),3,0.86848853035095,0.810802625490025,3.7369770607019,3.877172500213445
293,4.408985522812397,3.4134668979272034,POINT (4.408985522812397 3.413466897927203),3,0.6045912395759363,0.5068587970822475,3.2091824791518726,3.2513735074841095
341,6.0624683782407125,2.314539731069307,POINT (6.062468378240712 2.314539731069307),3,0.19874088175193638,0.9154504519548025,2.3974817635038725,2.3009035156408175
340,7.2509829481137675,6.316297447807826,POINT (7.250982948113768 6.316297447807826),3,0.5957863244596217,0.37895894025319343,3.1915726489192435,3.12210394725157
16,0.5657734583920815,1.7294471338960782,POINT (0.5657734583920815 1.729447133896078),3,0.39746941931679736,0.40653651056826023,2.7949388386335947,2.7346553572844887
348,1.5902456956155564,5.418076413114402,POINT (1.590245695615556 5.418076413114402),3,0.8631371125683801,0.35882916535195475,3.72627422513676,3.5878075312064004
39,9.9645995847499,5.068207845308372,POINT (9.9645995847499 5.068207845308372),3,0.18587518646673262,0.5535880266696785,2.371750372933465,2.396749435000078
45,9.574436840067944,7.008702721876496,POINT (9.574436840067944 7.008702721876496),3,0.8107269348288259,0.5658675532660687,3.6214538696576515,3.5076774854873065
390,6.225026034239203,6.235474784489288,POINT (6.225026034239203 6.235474784489288),3,0.6970704871926182,0.3775363386829851,3.3941409743852367,3.303843575412671
349,2.160876014536983,1.9403719750511972,POINT (2.160876014536983 1.940371975051197),3,0.21571562168267555,0.9830318401180327,2.431431243365351,2.5137535294088327
404,6.060972253093233,2.354656160276848,POINT (6.060972253093233 2.354656160276848),3,0.15707615566439415,0.9217117118849091,2.3141523113287885,2.421416994681801
962,2.2132051157268364,1.3127675131571015,POINT (2.213205115726836 1.312767513157101),3,0.38192087067231917,0.36642031175759415,2.7638417413446383,2.85926573958177
336,9.488910044025392,7.3573141395345685,POINT (9.488910044025392 7.357314139534568),3,0.42381947108490603,0.059368644602910026,2.8476389421698123,2.9298645413827598
380,5.1193313584650335,1.4694342303193308,POINT (5.119331358465034 1.469434230319331),3,0.1306995961499655,0.5691130143887806,2.261399192299931,2.127136455151574
925,1.1708807481509886,1.5385434379101692,POINT (1.170880748150989 1.538543437910169),3,0.05932030624662865,0.5395607441330841,2.118640612493257,2.0691088978194054
926,8.721662018417597,2.9010805037754994,POINT (8.721662018417597 2.901080503775499),3,0.13102963909445375,0.8934415812115661,2.2620592781889073,2.2131154912278483
395,9.582092516007695,4.078227915604145,POINT (9.582092516007695 4.078227915604145),3,0.6467786745382375,0.7196082392272144,3.293557349076475,3.2494397366647285
905,8.78137961946577,4.983190597061236,POINT (8.781379619465771 4.983190597061236),3,0.34951743379655575,0.5793181812579125,2.6990348675931113,2.6688716938626036
273,5.625945062297296,1.6706145588682464,POINT (5.625945062297296 1.670614558868246),3,0.554860579614675,0.3411536826040714,3.10972115922935,3.1875725882752373
47,4.959865482343413,3.386320674771336,POINT (4.959865482343413 3.386320674771336),3,0.668444743706096,0.565123102038308,3.3368894874121917,3.244201880735934
900,0.5000636468607589,0.9118943078847641,POINT (0.5000636468607589 0.9118943078847641),3,0.4135696319757537,0.38434551440555265,2.8271392639515076,2.8276302296867883
334,2.532252828851116,1.8890596858889175,POINT (2.532252828851116 1.889059685888917),3,0.6323070699896898,0.08582954725916925,3.2646141399793795,3.1391182666822686
35,4.878063664077864,3.669955239238134,POINT (4.878063664077864 3.669955239238134),3,0.015847459182403045,0.40710839538730204,2.0316949183648063,1.9526783694564864
23,0.6806134891479132,1.8362452933328732,POINT (0.6806134891479132 1.836245293332873),3,0.5636559468381441,0.7896743421864106,3.1273118936762883,3.22570972367543
896,4.928745153953669,0.7514886007333299,POINT (4.928745153953669 0.7514886007333299),3,0.22177414380526728,0.7826267175978173,2.4435482876105343,2.4719098435369506
347,2.2926225128646447,2.520460432932107,POINT (2.292622512864645 2.520460432932107),3,0.6034466119819087,0.6783906091495873,3.2068932239638173,3.4092874185281703
961,3.994598632132811,4.52706802555912,POINT (3.994598632132811 4.52706802555912),3,0.8001073795166959,0.21087467054005604,3.600214759033392,3.5131728555794712
909,3.961785332680541,3.8833437897064194,POINT (3.961785332680541 3.883343789706419),3,0.07931316894658214,0.4327886693819172,2.158626337893164,2.210982702971264
81,4.917493835040643,1.863447971015324,POINT (4.917493835040643 1.863447971015324),3,0.4885462880786229,0.8101306778711823,2.9770925761572458,2.8062247279088024
58,8.685320743234008,4.687474961705,POINT (8.685320743234008 4.687474961705),3,0.6957415360735895,0.5334483625605367,3.391483072147179,3.4683716700316283
131,6.178574218724644,2.6022715328558887,POINT (6.178574218724644 2.602271532855889),3,0.71006207427756,0.8494104773421314,3.4201241485551197,3.4125512830786953
714,6.300839777918386,6.568996395554936,POINT (6.300839777918386 6.568996395554936),3,0.700242430667527,0.37665559568202345,3.400484861335054,3.336387136191531
715,0.42682329492437776,1.3262620404918013,POINT (0.4268232949243778 1.326262040491801),3,0.7436778272329513,0.36844217763127385,3.487355654465903,3.478334629143303
716,6.148463020553361,6.221897258733758,POINT (6.148463020553361 6.221897258733758),3,0.6366490501255526,0.014895079510484854,3.2732981002511052,3.264113981217466
582,0.4551910577270757,4.90674037534583,POINT (0.4551910577270757 4.90674037534583),3,0.14497773034863326,0.47211721559497966,2.2899554606972665,2.421981753945444
581,9.714608093658969,4.323447492392923,POINT (9.714608093658969 4.323447492392923),3,0.6687288929315607,0.11547618759490808,3.3374577858631214,3.3330398734282856
580,0.8432746047867345,0.7190229151262784,POINT (0.8432746047867345 0.7190229151262784),3,0.30554969054973147,0.44326313333354805,2.611099381099463,2.650635070398102
183,5.299167140914232,3.7224569324512524,POINT (5.299167140914232 3.722456932451252),3,0.639911868879446,0.7971633899475123,3.2798237377588917,3.3128909720753366
186,1.4256895046346896,2.112157660221068,POINT (1.42568950463469 2.112157660221068),3,0.04013668664766401,0.7332895927694191,2.080273373295328,2.053857321412665
568,6.562823323962913,2.8124204435529068,POINT (6.562823323962913 2.812420443552907),3,0.9268498366851148,0.5048630513909245,3.8536996733702296,3.88460076942761
731,5.973138991498369,1.9164141266037549,POINT (5.973138991498369 1.916414126603755),3,0.298390545633469,0.9127758509804474,2.596781091266938,2.5124530204691395
734,0.8158569251008141,5.205995627998385,POINT (0.8158569251008141 5.205995627998385),3,0.9653108022738892,0.22948751795618882,3.9306216045477784,3.937229740369262
120,0.5651487903753383,0.7125751488746546,POINT (0.5651487903753383 0.7125751488746546),3,0.8894209277567038,0.1741194169573541,3.7788418555134076,3.773798480702463
737,1.7909984376631938,5.501750954036924,POINT (1.790998437663194 5.501750954036924),3,0.5837057507137096,0.5276515975571406,3.167411501427419,3.0317939934339395
191,4.480571618637269,5.03679402939782,POINT (4.480571618637269 5.03679402939782),3,0.7718500861922665,0.19974624725707069,3.5437001723845327,3.626475950769982
559,4.367587601666489,4.23742314855795,POINT (4.367587601666489 4.23742314855795),3,0.30787062383370045,0.3747869427014622,2.615741247667401,2.493586310732585
740,2.491453688452261,2.2132745829255187,POINT (2.491453688452261 2.213274582925519),3,0.34692159211834483,0.4003875797492381,2.6938431842366897,2.703813469652588
741,5.660356471194973,1.8180088141633943,POINT (5.660356471194973 1.818008814163394),3,0.8967797653299868,0.7314832773436482,3.793559530659974,3.9665054170544947
117,1.181492890399649,1.4105957908935596,POINT (1.181492890399649 1.41059579089356),3,0.07843671903594585,0.8728176656302411,2.1568734380718917,2.1825350476919656
557,9.828493059587554,3.937514281616543,POINT (9.828493059587554 3.937514281616543),3,0.2964836463457198,0.2432529814455906,2.5929672926914398,2.6998044553688327
194,4.52351203552665,2.8854827629372224,POINT (4.52351203552665 2.885482762937222),3,0.30122117741790333,0.5868362766644127,2.602442354835807,2.661423031894115
748,9.20196276110725,4.079483454972267,POINT (9.20196276110725 4.079483454972267),3,0.8720058217541521,0.4615433136521184,3.744011643508304,3.649378157056366
547,8.774043496844538,2.931192807476364,POINT (8.774043496844538 2.931192807476364),3,0.24098109060509365,0.6136941619905851,2.4819621812101875,2.3108523968025896
546,5.209366911300862,4.187906046337655,POINT (5.209366911300862 4.187906046337655),3,0.21298585783282087,0.9905394753714813,2.425971715665642,2.4880779776235915
754,1.0541494164279497,0.7344115881996782,POINT (1.05414941642795 0.7344115881996782),3,0.8067153635254772,0.9848066227064909,3.6134307270509547,3.5219143686076118
586,1.8018573887308198,5.3997510742695365,POINT (1.80185738873082 5.399751074269536),3,0.7505445403742981,0.7875847674459951,3.501089080748596,3.4036761291952
178,1.5393712649318314,1.587875700696736,POINT (1.539371264931831 1.587875700696736),3,0.7329347625279903,0.062340671952105575,3.4658695250559806,3.413711823023995
133,6.2156147438183424,6.119762493398653,POINT (6.215614743818342 6.119762493398653),3,0.8440416868859709,0.1030656598281553,3.688083373771942,3.6878887285543493
707,8.84034771055548,4.977729178871649,POINT (8.840347710555481 4.977729178871649),3,0.29629855571547403,0.1660753648575235,2.592597111430948,2.5585770047422742
153,4.450988926536025,3.1889585426199254,POINT (4.450988926536025 3.188958542619925),3,0.6775183243380805,0.4762757881260773,3.355036648676161,3.3694837357326133
644,9.98164763546576,6.986216991359639,POINT (9.981647635465761 6.986216991359639),3,0.667471345820769,0.904845180621439,3.3349426916415377,3.353054984503392
642,2.696526679138401,1.615641462695322,POINT (2.696526679138401 1.615641462695322),3,0.08968232593370706,0.25548721836319055,2.179364651867414,2.220472901687354
641,9.414553801738252,5.215028638748559,POINT (9.414553801738252 5.215028638748559),3,0.1555091994619583,0.15733525430117834,2.311018398923917,2.3758195944409564
