,longitude,latitude,coordinate,true class,feature1,feature2,feature3,true w,true b,true target,noisy target
414,8.474513423937443,7.593308729830007,POINT (8.474513423937443 7.593308729830007),1,0.6552769284691039,0.05850533550043657,0.6316491321460102,"[2, 5, -3]",2,3.825192318083345,3.6517225027078792
417,1.8015361922176576,6.770493777731934,POINT (1.801536192217658 6.770493777731934),1,0.09399762682557866,0.5938154919277508,0.10765337344166614,"[2, 5, -3]",2,1.1080176432373219,1.1275158707108743
422,4.273547371683781,2.055031224070455,POINT (4.273547371683781 2.055031224070455),1,0.38365119325817565,0.09694082503626666,0.6025722452276226,"[2, 5, -3]",2,3.1759929816714405,3.1460446246664993
376,2.8090405282966637,8.857032762004177,POINT (2.809040528296664 8.857032762004177),1,0.6259951738045655,0.7987680680322176,0.9037730832984187,"[2, 5, -3]",2,2.5582272948431144,2.7906570869125416
650,2.3391187435036453,7.980482431616597,POINT (2.339118743503645 7.980482431616597),1,0.6127253521240376,0.122882152138856,0.31653455460832247,"[2, 5, -3]",2,3.2962209545786854,3.483808943733194
652,7.687497314877001,2.2170221859676476,POINT (7.687497314877001 2.217022185967648),1,0.4748984368891178,0.9981172469169173,0.23097948235997723,"[2, 5, -3]",2,1.1845418623043784,1.158559712720781
653,2.2535506642621517,4.260106651051187,POINT (2.253550664262152 4.260106651051187),1,0.09010506857434641,0.5284688724508191,0.40967694727023984,"[2, 5, -3]",2,1.5329493395172946,1.560639936651718
876,7.684801498781207,2.9598321974671595,POINT (7.684801498781207 2.95983219746716),1,0.4124551721690842,0.9304632712278456,0.7424070041208755,"[2, 5, -3]",2,1.7063908060033528,1.4723078993651582
877,7.628190623080512,2.4537013666289518,POINT (7.628190623080512 2.453701366628952),1,0.32869479802929,0.0035954671816924577,0.1570279307391781,"[2, 5, -3]",2,2.807226592434373,2.73957644327684
878,8.00648951689579,0.38203377522178505,POINT (8.00648951689579 0.3820337752217851),1,0.6287891660888812,0.6788415202579992,0.8879214899404102,"[2, 5, -3]",2,2.7878167816021744,2.929247379119427
880,6.120052684085524,1.3129353649498476,POINT (6.120052684085524 1.312935364949848),1,0.732092786570064,0.011651846650862496,0.4144150807920072,"[2, 5, -3]",2,3.8552969606304104,3.8821446784316183
881,3.0621741386587287,1.9972617464365339,POINT (3.062174138658729 1.997261746436534),1,0.9215152819637268,0.5491108750351844,0.2350173375273914,"[2, 5, -3]",2,2.979826151384476,3.1081344768166272
883,2.216868960420193,8.797916851782102,POINT (2.216868960420193 8.797916851782102),1,0.21226622676139395,0.3444991215261204,0.06487361190122554,"[2, 5, -3]",2,1.8004078223717728,1.811940801192036
875,8.058235853862335,9.407128209278438,POINT (8.058235853862335 9.407128209278438),1,0.1013733194539923,0.020840670476368284,0.21130961149558236,"[2, 5, -3]",2,2.3723749094508304,2.4590248894007254
886,9.743392687127967,8.232014529928122,POINT (9.743392687127967 8.232014529928122),1,0.26604201908639447,0.7891485029332478,0.019331543527808748,"[2, 5, -3]",2,0.9731185758341021,1.1122081462775064
892,4.794732655758742,0.41031558023308157,POINT (4.794732655758742 0.4103155802330816),1,0.43478483886571384,0.23637372761613684,0.5655435080628664,"[2, 5, -3]",2,2.9623657305620203,3.0194625599438245
893,1.6090400714669817,7.109602354795558,POINT (1.609040071466982 7.109602354795558),1,0.9016907349845311,0.006267092655656725,0.24467584583174706,"[2, 5, -3]",2,4.035523130489496,3.8922304381566954
894,8.310324465487529,0.4394195821774982,POINT (8.310324465487529 0.4394195821774982),1,0.01726582863668291,0.655681922255493,0.7517777407555936,"[2, 5, -3]",2,1.4749455535179732,1.3142248297446322
895,8.763634390200334,6.4255362647751255,POINT (8.763634390200334 6.425536264775126),1,0.6049464299253987,0.6097277903051587,0.881100627328982,"[2, 5, -3]",2,2.871537906569462,2.6824606466914354
897,1.9863545121991844,5.25445513263806,POINT (1.986354512199184 5.25445513263806),1,0.3469844882946008,0.9847736040720192,0.273071553909531,"[2, 5, -3]",2,0.9974933223546942,1.1826123732438312
900,1.4538801291443582,4.071340614150815,POINT (1.453880129144358 4.071340614150815),1,0.8423653098476497,0.060544274288130806,0.9236302465794225,"[2, 5, -3]",2,4.48727231769846,4.395722589978434
891,3.3536695425788277,2.676845971462063,POINT (3.353669542578828 2.676845971462063),1,0.16969926174207095,0.16560598633232892,0.6601463133830385,"[2, 5, -3]",2,2.6683328642025224,2.5590305851623487
874,5.449233193896287,8.769291868867441,POINT (5.449233193896287 8.769291868867441),1,0.7223183746846328,0.8385981459035873,0.6314651079267267,"[2, 5, -3]",2,2.3989055654888176,2.326456196962059
873,8.858226738530504,5.391064825609834,POINT (8.858226738530504 5.391064825609834),1,0.5222434861022996,0.5991207566436119,0.7340621043639762,"[2, 5, -3]",2,2.5803075632813517,2.5605407242746603
872,7.660048433901686,7.811398838476942,POINT (7.660048433901686 7.811398838476942),1,0.6925178081223642,0.7413937637599524,0.3628465462418454,"[2, 5, -3]",2,2.265094634966669,2.4043448584045084
837,4.695087014385707,8.321593344306443,POINT (4.695087014385707 8.321593344306443),1,0.2130051985192838,0.5553548783404783,0.7775117560127252,"[2, 5, -3]",2,2.092812396370336,2.102878992134302
842,7.894521539739303,8.43814141193908,POINT (7.894521539739303 8.43814141193908),1,0.12077599388998361,0.4013016758318565,0.44093340047392293,"[2, 5, -3]",2,1.8798820365901772,1.8686250522359964
844,2.540878020643037,2.5727582348121327,POINT (2.540878020643037 2.572758234812133),1,0.40905657234791815,0.5048309432787524,0.32055941701976765,"[2, 5, -3]",2,2.1290106751580993,2.1443862424706794
847,3.959611408748358,9.58561830029406,POINT (3.959611408748358 9.58561830029406),1,0.11387038916225656,0.5751934352739858,0.41360897417965004,"[2, 5, -3]",2,1.4909628819561915,1.4884869489998762
850,7.3357361068427265,1.2569297223620346,POINT (7.335736106842726 1.256929722362035),1,0.005941963795473959,0.57911614212209,0.5544137372149046,"[2, 5, -3]",2,1.4080653805616725,1.3915444253541869
857,5.045446843544749,0.6960016525080004,POINT (5.045446843544749 0.6960016525080004),1,0.35356738939735943,0.2957148111644341,0.1370747106953003,"[2, 5, -3]",2,2.252779867161151,2.188837877333762
858,7.852822027581996,9.81136429554056,POINT (7.852822027581996 9.81136429554056),1,0.9544841979972222,0.017127046511652644,0.4096020278885154,"[2, 5, -3]",2,4.284316330859655,4.349006315860374
859,3.5441045804261604,2.665184226575832,POINT (3.54410458042616 2.665184226575832),1,0.2163847176351723,0.9188565175850446,0.005928228802751123,"[2, 5, -3]",2,0.6009846289030065,0.712476727165955
861,2.288166476501309,8.386221200800588,POINT (2.288166476501309 8.386221200800588),1,0.43005550663731484,0.37822891140210047,0.4276453596519807,"[2, 5, -3]",2,2.5312985501224095,2.5169299569796655
862,0.8440069546849394,9.893543795893612,POINT (0.8440069546849394 9.893543795893612),1,0.3846656078423518,0.9844089029309181,0.7220970272512731,"[2, 5, -3]",2,1.5226104370741407,1.5655207301167777
863,2.2123711994431607,2.7829660201985575,POINT (2.212371199443161 2.782966020198558),1,0.6443878526148048,0.2100053608904301,0.3425642070547755,"[2, 5, -3]",2,3.211329190503525,3.1469463487650997
864,7.296528659112892,3.0634721079472547,POINT (7.296528659112892 3.063472107947255),1,0.9068936358203222,0.21855409928548486,0.14025652497502472,"[2, 5, -3]",2,3.5169355980446992,3.6871075771784123
865,8.233377866883245,7.821760025038605,POINT (8.233377866883245 7.821760025038605),1,0.4767314575789301,0.9599530746213166,0.4155857513644159,"[2, 5, -3]",2,1.4491425172796428,1.3759231603489153
868,1.4266936903774796,6.305467454256971,POINT (1.42669369037748 6.305467454256971),1,0.43448623677034914,0.6981078751392171,0.1766810891867997,"[2, 5, -3]",2,1.6494378124490638,1.7028541835865891
869,4.078678896803538,7.9979331171527175,POINT (4.078678896803538 7.997933117152717),1,0.6767175654356923,0.13911770327251516,0.845340975775081,"[2, 5, -3]",2,3.9205407001014354,3.904785917492967
902,7.639867122550293,1.5052946746826645,POINT (7.639867122550293 1.505294674682665),1,0.8261871913857419,0.6312880852456452,0.10886794077684103,"[2, 5, -3]",2,2.4986661530570347,2.4941887217369207
835,3.968598162295912,7.227227382053478,POINT (3.968598162295912 7.227227382053478),1,0.048822713840591,0.6770594821256158,0.7139790466537607,"[2, 5, -3]",2,1.457505510083711,1.3510608015042913
903,1.649190468200461,4.796437013331014,POINT (1.649190468200461 4.796437013331014),1,0.2676908437142905,0.743609760542823,0.30010440934001337,"[2, 5, -3]",2,1.3482665756829484,1.334895924638201
906,3.0636678822222407,8.955884873774876,POINT (3.063667882222241 8.955884873774876),1,0.896360033064438,0.5120663564237057,0.09943032681972641,"[2, 5, -3]",2,4.335052613654097,4.369540638965521
964,2.7671398453465343,4.093239254731847,POINT (2.767139845346534 4.093239254731847),1,0.051568271391656206,0.9482553252480656,0.09739598733426147,"[2, 5, -3]",2,7.741805836321163,7.75752738362554
971,4.1320559193987885,8.318242440227117,POINT (4.132055919398788 8.318242440227117),1,0.6028986157110996,0.3972372347061357,0.813129877338399,"[2, 5, -3]",2,4.985778622278973,4.986911843854266
974,0.2190302492810725,4.990503128201973,POINT (0.2190302492810725 4.990503128201973),1,0.6298108127685556,0.12590571284024066,0.834919786291385,"[2, 5, -3]",2,4.362378987374814,4.331153753395603
975,0.1323592016068431,5.865635069191,POINT (0.1323592016068431 5.865635069191),1,0.33545295202391956,0.18377240458698474,0.3930302631303998,"[2, 5, -3]",2,5.361185953102211,5.313875918028454
977,2.336496097799081,9.373788897398384,POINT (2.336496097799081 9.373788897398384),1,0.06003809033753427,0.3136744083297569,0.39113857262125606,"[2, 5, -3]",2,6.447234545646911,6.540946261406463
981,1.079438616019155,4.5413603365848125,POINT (1.079438616019155 4.541360336584813),1,0.03013293209798884,0.1192891118388063,0.20856338508949357,"[2, 5, -3]",2,6.148179427383646,6.17421394166371
962,7.706919947641428,0.9921294264692915,POINT (7.706919947641428 0.9921294264692915),1,0.7546509742267227,0.011039018193273242,0.7127308286777232,"[2, 5, -3]",2,3.7581251137063783,3.6974519128423253
985,5.558371720198839,9.483013165079415,POINT (5.558371720198839 9.483013165079415),1,0.3658980780926837,0.7785122048594464,0.33696552888157605,"[2, 5, -3]",2,6.459330175440842,6.611062865607804
990,2.3321437780110554,8.507594874093108,POINT (2.332143778011055 8.507594874093108),1,0.47180470747014536,0.006564546772401703,0.33675587749209657,"[2, 5, -3]",2,4.5977149711343674,4.535962203246584
991,5.247529388346713,8.350001120955064,POINT (5.247529388346713 8.350001120955064),1,0.5704390073571042,0.4804669496041516,0.8157639950410075,"[2, 5, -3]",2,5.24961687713699,5.294911456505148
992,2.5559667691398644,8.940796809844363,POINT (2.555966769139864 8.940796809844363),1,0.02209304540991963,0.27502848687047565,0.10438181845730143,"[2, 5, -3]",2,6.483777837511193,6.375243407383546
993,8.4053658857678,6.738037989997082,POINT (8.4053658857678 6.738037989997082),1,0.7728352869524222,0.8445523422374558,0.9435380737690391,"[2, 5, -3]",2,5.370598823617645,5.26885961560458
995,1.9753995259357893,9.751540153958976,POINT (1.975399525935789 9.751540153958976),1,0.7415863338766421,0.5330194020371802,0.9472389345786263,"[2, 5, -3]",2,4.841279802444435,4.740511909036132
997,7.164011496132843,9.498775150448944,POINT (7.164011496132843 9.498775150448944),1,0.7801393573932542,0.31409195960256664,0.858746878147393,"[2, 5, -3]",2,4.287765847025371,4.139500154300097
986,5.473219400006451,8.984124210765556,POINT (5.473219400006451 8.984124210765556),1,0.17802211090477738,0.21761613451426942,0.9113621421061384,"[2, 5, -3]",2,5.901165936314206,6.015345048019006
960,4.598819710546371,9.39172233554666,POINT (4.598819710546371 9.39172233554666),1,0.7002462871873949,0.08118276040778138,0.781500187329479,"[2, 5, -3]",2,4.061626659253378,4.09633187750807
956,8.714586587182726,0.9678012176674422,POINT (8.714586587182726 0.9678012176674422),1,0.09178813109564044,0.4194846172801847,0.6473798994729401,"[2, 5, -3]",2,6.563604841273448,6.46254823401682
955,2.5021441175363304,7.887788972463035,POINT (2.50214411753633 7.887788972463035),1,0.18755492942041574,0.8228847316773148,0.9247441918805289,"[2, 5, -3]",2,7.083104675093383,7.222644169375683
908,8.927110260876068,7.616741436661747,POINT (8.927110260876068 7.616741436661747),1,0.0007527529221498241,0.31685226825147095,0.22665075979508686,"[2, 5, -3]",2,6.631446277736492,6.627779773731776
910,9.234546882039588,5.386522838841258,POINT (9.234546882039588 5.386522838841258),1,0.8453228018480874,0.17637445992044953,0.3785670789618566,"[2, 5, -3]",2,3.816780514296637,3.835767443003696
914,7.999899072287533,0.5613300410391631,POINT (7.999899072287533 0.5613300410391631),1,0.6073823783188499,0.22964991063681683,0.7605230927562501,"[2, 5, -3]",2,4.6371526863170835,4.658490644471468
917,3.9719616657469805,1.9630154916355846,POINT (3.971961665746981 1.963015491635585),1,0.5187399445987987,0.4424206739934696,0.7220929053142098,"[2, 5, -3]",2,5.3286215141905435,5.304175453227129
920,7.605577446715693,7.367827967397389,POINT (7.605577446715693 7.367827967397389),1,0.6653040186919534,0.27302950275084004,0.2880972006744603,"[2, 5, -3]",2,4.5501469494258195,4.64783331261869
924,8.173923054688139,6.972878000450607,POINT (8.173923054688139 6.972878000450607),1,0.18658981851604572,0.3560551666334073,0.6681562631602372,"[2, 5, -3]",2,6.152340877718677,6.150269809215579
926,2.2150979514205726,8.926562172993478,POINT (2.215097951420573 8.926562172993478),1,0.4693509077625112,0.2413557426791758,0.40556187647388564,"[2, 5, -3]",2,5.074658762070818,5.1432708800903475
932,9.840778261294812,6.2190608389059605,POINT (9.840778261294812 6.219060838905961),1,0.2142770238759909,0.605835311252082,0.9982946237628335,"[2, 5, -3]",2,6.568839550876191,6.543205613071998
933,2.3675465572399377,2.788093027647914,POINT (2.367546557239938 2.788093027647914),1,0.0210657686983432,0.3880788361178953,0.8094648812800256,"[2, 5, -3]",2,6.712960366140761,6.561788227365232
936,3.2121682149484276,7.063808997378582,POINT (3.212168214948428 7.063808997378582),1,0.06450740306783376,0.8022912004070327,0.17043456121208467,"[2, 5, -3]",2,7.411060191610565,7.405503068071369
940,9.401369876979054,7.946509464832571,POINT (9.401369876979054 7.946509464832571),1,0.9637400517649545,0.6947163466882497,0.413434925223236,"[2, 5, -3]",2,4.498212538081636,4.538445785741995
945,2.2648496041863564,3.835217197618687,POINT (2.264849604186356 3.835217197618687),1,0.7663908948165511,0.4915599763177928,0.8188483530540529,"[2, 5, -3]",2,4.683947268185932,4.552212753138732
946,1.5830126700469027,4.970447186385769,POINT (1.583012670046903 4.970447186385769),1,0.9086462743140812,0.8146863035682946,0.20497513269882828,"[2, 5, -3]",2,4.903433784194346,4.941336955755844
948,6.8170080766106675,1.7531971390298462,POINT (6.817008076610668 1.753197139029846),1,0.7882171389915068,0.9433949998706384,0.8557142145233784,"[2, 5, -3]",2,5.522138582766756,5.497707957175928
954,0.7706365912523105,8.906930790659857,POINT (0.7706365912523105 8.906930790659857),1,0.6234591604956305,0.7363274555309113,0.26026690731324087,"[2, 5, -3]",2,5.602277429574931,5.494057984323691
905,2.590206818667571,7.428352539573226,POINT (2.590206818667571 7.428352539573226),1,0.6850024579934282,0.16686134991411028,0.36761882101638865,"[2, 5, -3]",2,4.278715325847935,4.212246018931115
834,0.6748383509825506,5.540085885155282,POINT (0.6748383509825506 5.540085885155282),1,0.5282879727073521,0.7301334064186773,0.2555387993139059,"[2, 5, -3]",2,5.8754028947152985,5.853486691812341
832,0.6774891289740781,9.391899899837302,POINT (0.6774891289740781 9.391899899837302),1,0.41579072497232494,0.9454793016452513,0.9817867895267752,"[2, 5, -3]",2,6.643586428373528,6.562326494209898
831,2.40059917246656,9.582602472133802,POINT (2.40059917246656 9.582602472133802),1,0.3949806311934979,0.14648931337687,0.17989754932788615,"[2, 5, -3]",2,5.108036733173246,5.270081461790401
714,3.6933853059301116,3.5825055551319682,POINT (3.693385305930112 3.582505555131968),1,0.05054061325658832,0.7996609078083968,0.8502536532515628,"[2, 5, -3]",2,7.447699975847028,7.414324227913742
715,2.5984359971454527,8.996013440268158,POINT (2.598435997145453 8.996013440268158),1,0.6189127349373096,0.4361927592032674,0.1681310859284969,"[2, 5, -3]",2,5.015647313594606,4.868343029318124
716,8.717629433466094,0.8188517897015901,POINT (8.717629433466094 0.8188517897015901),1,0.11308886515488725,0.0756585816290517,0.964934840692218,"[2, 5, -3]",2,5.812050567793442,5.919427777074997
717,4.989649435453536,0.5840909124642846,POINT (4.989649435453536 0.5840909124642846),1,0.4880254016926836,0.056878882609932235,0.30331611919569934,"[2, 5, -3]",2,4.649681560141813,4.619091375723742
719,3.4681406627246814,2.1428014530648234,POINT (3.468140662724681 2.142801453064823),1,0.5872825473684682,0.7683401591826573,0.992781731502254,"[2, 5, -3]",2,5.77483267625991,5.701686938303839
720,2.0047821737152995,7.876636395216819,POINT (2.0047821737153 7.876636395216819),1,0.8063098808694203,0.37398782502279426,0.3906446094941892,"[2, 5, -3]",2,4.329046007437327,4.377141443357516
